seed,path_delay_us
13,3.071470588235294
13,9.0856
13,8.013181818181819
13,9.573444444444444
13,10.00675
13,8.79025
13,1.7638499999999995
13,1.997647058823529
13,2.5887272727272728
13,8.68325
13,11.457
13,8.613666666666667
13,10.926166666666667
13,9.69
13,9.888769230769231
13,8.738416666666666
13,10.602722222222223
13,10.049999999999999
13,1.8742727272727269
13,9.856692307692308
13,8.73575
13,10.140545454545453
13,10.885714285714286
13,11.213285714285714
13,11.356454545454545
13,11.573571428571428
13,9.021833333333333
13,3.4805151515151516
13,9.6185
13,10.520272727272728
13,10.835071428571428
13,5.164166666666667
13,9.19
13,10.488583333333333
13,12.307749999999999
13,10.429444444444444
13,2.9137317073170728
13,1.7278124999999995
13,9.01309090909091
13,8.652277777777778
13,11.36175
13,10.503333333333334
13,9.816625
13,10.398857142857143
13,10.603785714285713
